"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","URL Encoded Address","Crawl Timestamp"
"https://www.desertspineandsports.com/spine-injections-under-fluoroscopy/caudal-epidural-steroid-injections/","text/html; charset=UTF-8","200","OK","Indexable","","Caudal Epidural Steroid Injection: Procedure and Patient Guide","62","556","Explore the spinal cord stimulation process, its benefits for pain management, pre-op and post-op instructions. Information for patients considering this advanced treatment.","173","1067","","0","Caudal Epidural Steroid Injections","34","","0","Caudal Epidural Steroid Injections: A Comprehensive Guide","57","What is a Caudal Epidural Steroid Injection and How Does it Help?","65","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.desertspineandsports.com/spine-injections-under-fluoroscopy/caudal-epidural-steroid-injections/","","","","","","218353","37409","37409","14.569","","744","113","6.584","62.222","Normal","4.181","1","2","","1414","705","0","90.500","201","103","0","15","11","0","","","","","8517dad59c5e982c8d9e70afd42bd93d","3.311","","","","","en","1.1","","https://www.desertspineandsports.com/spine-injections-under-fluoroscopy/caudal-epidural-steroid-injections/","2025-06-17 04:47:27"
"https://www.desertspineandsports.com/spine-injections-under-fluoroscopy/kyphoplasty/","text/html; charset=UTF-8","200","OK","Indexable","","Understanding Kyphoplasty | Desert Spine and Sports","51","473","Understanding Kyphoplasty | Desert Spine and Sports | Non-surgical pain and movement specialists","96","612","","0","Understanding Kyphoplasty","25","","0","What Is Kyphoplasty?","20","Vertebral Compression Fractures Explained","41","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.desertspineandsports.com/spine-injections-under-fluoroscopy/kyphoplasty/","","","","","","220964","38203","38203","14.878","","965","152","6.349","51.705","Fairly Hard","4.962","1","2","","1418","705","0","90.500","197","101","0","15","11","0","","","","","c057ca5cb1a49eacc822d26a367223a","3.933","","","","","en","1.1","","https://www.desertspineandsports.com/spine-injections-under-fluoroscopy/kyphoplasty/","2025-06-17 04:47:27"
"https://www.desertspineandsports.com/physician-assistants/","text/html; charset=UTF-8","200","OK","Indexable","","Meet Our Physician Assistants | Expert Care in Arizona","54","485","Learn about our highly trained Physician Assistants specializing in musculoskeletal and spine care at Desert Spine and Sports Physicians.","137","845","","0","Meet Our Physician Assistants","29","","0","The Vital Role of Physician Assistants in Your Care","51","Why Choose Desert Spine and Sports Physicians for Your Treatment?","65","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.desertspineandsports.com/physician-assistants/","","","","","","205508","36174","36174","14.088","","470","71","6.620","51.976","Fairly Hard","3.740","1","1","","1414","705","0","90.500","199","102","0","15","11","0","","","","","cc936da3943b438cb7abdfc3bc2e3c5","4.004","","","","","en","1.1","","https://www.desertspineandsports.com/physician-assistants/","2025-06-17 04:47:28"
"https://www.desertspineandsports.com/ultrasound-guided-joint-injections/trigger-point-injections/","text/html; charset=UTF-8","200","OK","Indexable","","Trigger Point Injections in Arizona for Pain Relief","51","432","Learn how trigger point injections can provide relief from muscle pain and improve mobility. Discover the benefits, procedure details, and what to expect after treatment.","170","1033","","0","Understanding Trigger Point Injections: Relief for Muscle Pain","62","","0","What are Trigger Point Injections?","34","The Procedure Explained","23","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.desertspineandsports.com/ultrasound-guided-joint-injections/trigger-point-injections/","","","","","","215704","37611","37611","14.647","","802","128","6.266","62.183","Normal","4.444","1","2","","1414","705","0","90.500","198","100","0","15","11","0","","","","","f8d06a28a978be39fd60ff17a7530c37","4.028","","","","","en","1.1","","https://www.desertspineandsports.com/ultrasound-guided-joint-injections/trigger-point-injections/","2025-06-17 04:47:30"
"https://www.desertspineandsports.com/brad-sorosky-md/","text/html; charset=UTF-8","200","OK","Indexable","","Brad Sorosky, MD | Board-Certified Physiatrist | Desert Spine and Sports","72","635","As a physiatrist specializing in musculoskeletal injuries, Brad Sorosky, MD, evaluates patients for their specific pain issues and provides individual care to meet their needs.","176","1045","","0","Brad Sorosky, MD","16","","0","Brad Sorosky, MD","16","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.desertspineandsports.com/brad-sorosky-md/","","","","","","208066","36736","36736","14.306","","579","95","6.095","45.622","Hard","3.994","1","1","","1422","705","0","90.500","190","102","0","20","15","0","","","","","5e991b9c3b36239d3a03624a1e4bbcd2","3.984","","","","","en","1.1","","https://www.desertspineandsports.com/brad-sorosky-md/","2025-06-17 04:47:30"
"https://www.desertspineandsports.com/areas-we-treat/arm-and-shoulder-pain/","text/html; charset=UTF-8","200","OK","Indexable","","Arm & Shoulder Pain Treatment | Non-Surgical Relief & Recovery","62","572","Suffering from arm or shoulder pain? Learn about non-surgical treatments for rotator cuff injuries, tendonitis, arthritis, and more at Desert Spine and Sports Physicians.","170","1031","","0","Treatment for Arm and Shoulder Pain","35","","0","Understanding Arm and Shoulder Pain","35","Diagnosing Arm and Shoulder Pain","32","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.desertspineandsports.com/areas-we-treat/arm-and-shoulder-pain/","","","","","","212856","37705","37705","14.684","","898","133","6.752","53.675","Fairly Hard","4.907","1","2","","1415","705","0","90.500","199","103","0","16","12","0","","","","","b76f0422590e93d462e8f48c81428ffe","4.180","","","","","en","1.1","","https://www.desertspineandsports.com/areas-we-treat/arm-and-shoulder-pain/","2025-06-17 04:47:30"
"https://www.desertspineandsports.com/services/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","1","","1","1","0","0.130","0","0","0","0","0","0","","","","","","3.506","","https://www.desertspineandsports.com/our-services/","HTTP Redirect","","","1.1","","https://www.desertspineandsports.com/services/","2025-06-17 04:47:31"
"https://www.desertspineandsports.com/susan-sorosky-md/","text/html; charset=UTF-8","200","OK","Indexable","","Susan Sorosky, MD | Board-Certified Physiatrist","47","419","As a physical medicine and rehabilitation doctor specializing in musculoskeletal rehabilitation, Susan Sorosky, MD, treats the whole patient, not just their pain symptoms.","171","1037","","0","Susan Sorosky, MD","17","","0","Susan Sorosky, MD","17","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.desertspineandsports.com/susan-sorosky-md/","","","","","","208651","37379","37379","14.557","","549","89","6.169","51.715","Fairly Hard","3.844","1","1","","1424","705","0","90.500","189","101","0","22","18","0","","","","","d1b25098a198c02a42334f9f5eff2681","3.076","","","","","en","1.1","","https://www.desertspineandsports.com/susan-sorosky-md/","2025-06-17 04:47:32"
"https://www.desertspineandsports.com/spine-injections-under-fluoroscopy/selective-nerve-root-blocks/","text/html; charset=UTF-8","200","OK","Indexable","","Selective Nerve Root Blocks for Pain Relief: Cervical, Thoracic, Lumbar","71","626","Explore how selective nerve root blocks can provide pain relief for cervical, thoracic, and lumbar areas. Learn about the procedure, benefits, and recovery.","156","940","","0","Selective Nerve Root Blocks: Effective Spinal Diagnostic Tool","61","","0","What Are Selective Nerve Root Blocks?","37","The Procedure Explained","23","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.desertspineandsports.com/spine-injections-under-fluoroscopy/selective-nerve-root-blocks/","","","","","","218106","37860","37860","14.744","","952","141","6.752","69.438","Normal","4.771","1","2","","1417","705","0","90.500","197","99","0","15","11","0","","","","","e66c9d6b5122699baf517455415cc329","3.396","","","","","en","1.1","","https://www.desertspineandsports.com/spine-injections-under-fluoroscopy/selective-nerve-root-blocks/","2025-06-17 04:47:34"
"https://www.desertspineandsports.com/josh-reedy-ma-pa-c/","text/html; charset=UTF-8","200","OK","Indexable","","Josh Reedy, MA, PA-C has been a Physician Assistant since 2005.","63","582","Josh Reedy has been a Physician Assistant since 2005. He completed a dual degree program at Midwestern University in Glendale, Arizona.","135","857","","0","Josh Reedy, MA, PA-C","20","","0","Josh Reedy, MA, PA-C","20","Reviews","7","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.desertspineandsports.com/josh-reedy-ma-pa-c/","","","","","","199548","35919","35919","13.988","","467","90","5.189","72.042","Fairly Easy","3.677","1","1","","1415","705","0","90.500","186","98","0","15","11","0","","","","","ee323181f4e277d89ac2378ff247a7df","3.473","","","","","en","1.1","","https://www.desertspineandsports.com/josh-reedy-ma-pa-c/","2025-06-17 04:47:35"
"https://www.desertspineandsports.com/areas-we-treat/elbow/","text/html; charset=UTF-8","200","OK","Indexable","","Elbow Pain Treatment in AZ | Desert Spine and Sports Physicians","63","579","Explore expert non-surgical treatments for elbow pain, including tendonitis, ligament injuries, and nerve compression. Serving Phoenix, Scottsdale, Gilbert & more.","163","991","","0","Areas We Treat: Elbow","21","","0","Get Elbow Pain Relief Without Surgery","37","Common Causes of Elbow Pain We Treat","36","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.desertspineandsports.com/areas-we-treat/elbow/","","","","","","211376","37212","37212","14.492","","725","119","6.092","58.757","Fairly Hard","4.384","1","2","","1413","704","0","90.370","200","99","0","16","12","0","","","","","2eb6cf277b88367b4fe3f6cda389d6f3","3.701","","","","","en","1.1","","https://www.desertspineandsports.com/areas-we-treat/elbow/","2025-06-17 04:47:35"
"https://www.desertspineandsports.com/join-our-team/","text/html; charset=UTF-8","200","OK","Indexable","","Join Our Team | Careers at Desert Spine and Sports Physicians","61","560","Interested in joining Desert Spine and Sports Physicians? Learn more about provider opportunities and submit your information to explore current and future openings.","165","1027","","0","Join Our Team","13","","0","Interested in Joining Desert Spine and Sports Physicians?","57","What It’s Like to Be Part of the DSSP Provider Team","51","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.desertspineandsports.com/join-our-team/","","","","","","203340","36878","36878","14.362","","285","45","6.333","61.188","Normal","3.138","1","1","","1414","704","0","90.370","187","98","0","15","11","0","","","","","5aacafb3b8741a70d840b20fad39c9f7","3.295","","","","","en","1.1","","https://www.desertspineandsports.com/join-our-team/","2025-06-17 04:47:35"
"http://desertspineandsports.com/our-services/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","1","","779","779","0","100.000","0","0","0","0","0","0","","","","","","4.111","","http://www.desertspineandsports.com/our-services/","HTTP Redirect","","","1.1","","http://desertspineandsports.com/our-services/","2025-06-17 04:47:35"
"https://www.desertspineandsports.com/areas-we-treat/knee/","text/html; charset=UTF-8","200","OK","Indexable","","Knee Pain Treatment | Non-Surgical Solutions for Pain & Injuries","64","570","Experiencing knee pain? Discover non-surgical treatments for arthritis, ligament injuries, meniscus tears, and more at Desert Spine and Sports Physicians.","154","942","","0","Areas We Treat: Knee","20","","0","Understanding Knee Pain and Its Impact","38","Common Knee Conditions We Treat","31","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.desertspineandsports.com/areas-we-treat/knee/","","","","","","214032","37774","37774","14.711","","824","134","6.149","53.673","Fairly Hard","4.726","1","2","","1414","705","0","90.500","201","104","0","18","14","0","","","","","37a389e3d4beca35b690850b6c8da807","3.500","","","","","en","1.1","","https://www.desertspineandsports.com/areas-we-treat/knee/","2025-06-17 04:47:38"
"https://www.desertspineandsports.com/spine-injections-under-fluoroscopy/","text/html; charset=UTF-8","200","OK","Indexable","","Effective Spine Injections Under Fluoroscopy Throughout Arizona","63","576","Discover Arizona's top choice for spine injections under fluoroscopy. Our state-of-the-art procedures provide precise pain relief and performed by experienced specialists. ","172","1037","","0","Fluoroscopically-Guided Spine Injections","40","","0","What is Fluoroscopy, and How Does it Aid Spine Injections?","58","Fluoroscopy-Guided Injection Services Offered","45","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.desertspineandsports.com/spine-injections-under-fluoroscopy/","","","","","","281640","50697","50697","19.743","","6284","1199","5.241","80.175","Easy","14.302","1","1","","1432","705","0","90.500","206","110","0","16","12","0","","","","","bfc3351a3a5ce7badfba12f7fe8b6659","3.264","","","","","en","1.1","","https://www.desertspineandsports.com/spine-injections-under-fluoroscopy/","2025-06-17 04:47:39"
"https://www.desertspineandsports.com/areas-we-treat/hip/","text/html; charset=UTF-8","200","OK","Indexable","","Hip Pain Treatment | Non-Surgical Relief for Hip Injuries","57","495","Struggling with hip pain? Learn about non-surgical treatments for hip arthritis, bursitis, labral tears, and more at Desert Spine and Sports Physicians.","152","913","","0","Areas We Treat: Hip","19","","0","Understanding Hip Pain and Its Impact","37","Common Hip Conditions We Treat","30","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.desertspineandsports.com/areas-we-treat/hip/","","","","","","215003","37428","37428","14.576","","673","110","6.118","61.469","Normal","4.138","1","2","","1414","705","0","90.500","201","101","0","15","11","0","","","","","bbb4ec850401ab62c0b306c9b9e22bbc","3.777","","","","","en","1.1","","https://www.desertspineandsports.com/areas-we-treat/hip/","2025-06-17 04:47:39"
"https://www.desertspineandsports.com/prp-therapy-candidate/","text/html; charset=UTF-8","200","OK","Indexable","","Find Out If You’re a Good Candidate for PRP Therapy","51","467","Is PRP therapy right for you? Learn about ideal candidates for PRP, including those with radiculopathy, disc herniations, facet joint pain, and osteoarthritis.","159","954","","0","Who is a Good Candidate for PRP Therapy?","40","","0","What is Platelet-Rich Plasma Therapy?","37","Conditions That PRP Therapy Can Treat","37","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.desertspineandsports.com/prp-therapy-candidate/","","","","","","202868","37205","37205","14.489","","809","109","7.422","61.578","Normal","4.750","1","1","","19","7","0","0.900","200","110","0","17","13","0","","","","","45742128d3a01c0ec49861d1c63ce9bc","3.822","","","","","en","1.1","","https://www.desertspineandsports.com/prp-therapy-candidate/","2025-06-17 04:47:39"
"http://desertspineandsports.com/contact-us/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","1","","779","779","0","100.000","0","0","0","0","0","0","","","","","","4.827","","http://www.desertspineandsports.com/contact-us/","HTTP Redirect","","","1.1","","http://desertspineandsports.com/contact-us/","2025-06-17 04:47:39"
"https://www.desertspineandsports.com/puneet-ralhan-do/","text/html; charset=UTF-8","200","OK","Indexable","","Puneet Ralhan, DO | Desert Spine and Sports","43","396","Dr. Puneet Ralhan, MD focuses help individuals live a healthy life and continue to do what they enjoy the most.","111","675","","0","Puneet Ralhan, DO","17","","0","Puneet Ralhan, DO","17","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.desertspineandsports.com/puneet-ralhan-do/","","","","","","198824","35617","35617","13.871","","248","50","4.960","55.456","Fairly Hard","3.067","1","1","","1415","705","0","90.500","186","98","0","15","11","0","","","","","b8b1e715e3444b4b444676ab8d7ed753","3.738","","","","","en","1.1","","https://www.desertspineandsports.com/puneet-ralhan-do/","2025-06-17 04:47:42"
"https://www.desertspineandsports.com/intracept-basivertebral-nerve-ablation/","text/html; charset=UTF-8","200","OK","Indexable","","Long-Term Back Pain Relief with Intracept in Arizona","52","469","Intracept is a breakthrough back pain treatment that disrupts pain at the nerve source. Quick recovery, long-term relief—schedule your consultation today.","154","949","","0","Intracept: Basivertebral Nerve Ablation","39","","0","What is Vertebrogenic Pain?","27","What is Intracept?","18","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.desertspineandsports.com/intracept-basivertebral-nerve-ablation/","","","","","","221035","37866","37866","14.747","","878","137","6.409","60.133","Normal","4.611","1","1","","1416","705","0","90.500","200","98","0","15","11","0","","","","","ac1845138600fe780e992cdec5a41b3c","3.698","","","","","en","1.1","","https://www.desertspineandsports.com/intracept-basivertebral-nerve-ablation/","2025-06-17 04:47:42"
"https://www.desertspineandsports.com/prolotherapy/","text/html; charset=UTF-8","200","OK","Indexable","","Prolotherapy Treatments in Arizona| Natural, Non-surgical Pain Relief","69","616","Discover prolotherapy: A natural, non-surgical way to heal damaged tissues, decrease pain, and improve function at our 5 Arizona Locations.","139","866","","0","Prolotherapy Solutions in Arizona","33","","0","What Is Prolotherapy?","21","Prolotherapy Solution Components","32","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.desertspineandsports.com/prolotherapy/","","","","","","270154","50439","50439","19.643","","6470","1234","5.243","80.432","Easy","15.257","1","1","","1427","705","0","90.500","196","100","0","15","11","0","","","","","b24840c03df621fb3e92f9c3f232b33f","3.536","","","","","en","1.1","","https://www.desertspineandsports.com/prolotherapy/","2025-06-17 04:47:43"
